Ano,Municipio,TOTAL DE VITIMAS,IDADE,Total CVP,TOTAL DE ENVOLVIDOS,1º série_matrículas,2º série_matrículas,3º série_matrículas,4º série_matrículas,Anos finais_docentes,Anos finais_escolas,Anos iniciais_docentes,Anos iniciais_escolas,Creche_docentes,Creche_escolas,Creche_matrículas,Ensino fundamental_docentes,Ensino fundamental_escolas,Ensino fundamental_matrículas,Ensino infantil_docentes,Ensino infantil_escolas,Ensino infantil_matrículas,Ensino médio_docentes,Ensino médio_escolas,Ensino médio_matrículas,Estadual_docentes,Estadual_escolas,Estadual_matrículas,Federal_docentes,Federal_escolas,Federal_matrículas,Municipal_docentes,Municipal_escolas,Municipal_matrículas,Não seriada_matrículas,Privado_docentes,Privado_escolas,Privado_matrículas,Pré-escolar_docentes,Pré-escolar_escolas,Pré-escolar_matrículas,IDEB
2017,surubim,27,29.037037037037038,760,319,890.0,804.0,659.0,0.0,203.0,15.0,222.0,49.0,91.0,14.0,629.0,413.0,52.0,9237.0,168.0,49.0,2283.0,127.0,8.0,2386.0,32.0,2.0,320.0,0.0,0.0,0.0,95.25,22.0,662.8181818181819,33.0,52.25,9.0,289.64285714285717,84.0,48.0,1654.0,5.0
2017,tabira,5,39.8,38,108,367.0,295.0,295.0,0.0,87.0,9.0,96.0,19.0,23.0,14.0,377.0,181.0,21.0,4185.0,56.0,19.0,1166.0,51.0,3.0,957.0,32.0,2.0,218.0,0.0,0.0,0.0,46.25,13.0,389.27272727272725,0.0,9.0,1.75,45.45454545454545,38.0,19.0,789.0,5.366666666666667
2017,tacaratu,5,42.8,14,37,363.0,383.0,350.0,114.0,140.0,11.0,98.0,24.0,41.0,12.0,380.0,234.0,25.0,3764.0,89.0,26.0,1044.0,106.0,8.0,1241.0,29.5,7.0,146.4375,0.0,0.0,0.0,49.75,9.25,321.0,31.0,3.75,1.0,15.909090909090908,48.0,22.0,664.0,5.2
2017,taquaritinga do norte,25,32.08,436,55,237.0,174.0,219.0,0.0,82.0,12.0,86.0,12.0,24.0,7.0,406.0,159.0,14.0,3740.0,58.0,12.0,1105.0,29.0,2.0,695.0,8.0,1.0,101.375,0.0,0.0,0.0,40.0,6.0,353.8181818181818,65.0,16.25,4.5,76.0909090909091,34.0,12.0,699.0,5.233333333333333
2017,terezinha,2,33.0,14,12,101.0,68.0,83.0,0.0,28.0,2.0,29.0,15.0,3.0,6.0,95.0,54.0,16.0,1203.0,9.0,16.0,290.0,15.0,1.0,252.0,11.0,1.0,85.0,0.0,0.0,0.0,14.0,9.25,146.66666666666666,0.0,0.0,0.0,0.0,6.0,15.0,195.0,5.2
2017,terra nova,3,47.666666666666664,13,49,148.0,135.0,96.0,0.0,25.0,2.0,30.0,6.0,6.0,1.0,114.0,53.0,7.0,1438.0,16.0,5.0,333.0,18.0,1.0,442.0,0.0,0.0,110.5,0.0,0.0,0.0,17.75,3.25,161.0,63.0,0.0,0.0,0.0,10.0,4.0,219.0,5.5
2017,toritama,34,26.470588235294116,744,73,574.0,441.0,361.0,0.0,135.0,11.0,167.0,22.0,26.0,12.0,582.0,285.0,24.0,6610.0,88.0,18.0,1952.0,59.0,4.0,1393.0,0.0,0.0,437.6666666666667,0.0,0.0,0.0,66.25,9.0,575.6363636363636,17.0,35.25,6.75,154.0,63.0,18.0,1370.0,4.4
2017,trindade,23,34.69565217391305,141,95,462.0,387.0,345.0,73.0,130.0,9.0,141.0,28.0,29.0,20.0,401.0,255.0,30.0,5586.0,88.0,24.0,1577.0,69.0,3.0,1267.0,20.5,1.5,227.88888888888889,0.0,0.0,0.0,68.5,17.0,527.3636363636364,0.0,13.75,2.5,52.54545454545455,60.0,24.0,1176.0,5.033333333333334
2017,triunfo,2,42.0,25,51,195.0,156.0,141.0,0.0,59.0,8.0,57.0,13.0,13.0,9.0,198.0,96.0,15.0,2287.0,33.0,13.0,674.0,23.0,2.0,492.0,0.0,0.0,164.0,0.0,0.0,0.0,26.0,8.25,216.54545454545453,0.0,11.5,2.25,52.63636363636363,21.0,12.0,476.0,6.2
2017,tupanatinga,13,35.61538461538461,19,28,239.0,201.0,210.0,0.0,93.0,4.0,94.0,49.0,8.0,25.0,204.0,185.0,50.0,4232.0,27.0,46.0,799.0,30.0,1.0,799.0,4.5,1.3333333333333333,78.54545454545455,0.0,0.0,0.0,51.25,29.75,451.45454545454544,149.0,0.0,0.0,0.0,19.0,45.0,595.0,3.9
2017,tuparetama,2,39.0,14,12,119.0,86.0,98.0,0.0,42.0,5.0,31.0,5.0,8.0,2.0,132.0,71.0,6.0,1425.0,22.0,5.0,443.0,31.0,3.0,350.0,13.0,1.0,62.25,0.0,0.0,0.0,21.25,4.0,122.85714285714286,47.0,0.0,0.0,0.0,14.0,5.0,311.0,5.6000000000000005
2017,venturosa,14,37.357142857142854,49,42,251.0,174.0,155.0,0.0,84.0,8.0,64.0,23.0,11.0,19.0,262.0,145.0,24.0,2763.0,34.0,21.0,686.0,31.0,2.0,612.0,9.5,1.0,96.22222222222223,0.0,0.0,0.0,37.0,15.5,259.54545454545456,32.0,5.5,1.75,30.90909090909091,23.0,21.0,424.0,4.966666666666666
2017,verdejante,3,34.666666666666664,7,33,57.0,97.0,74.0,0.0,38.0,5.0,44.0,10.0,8.0,4.0,280.0,77.0,10.0,1459.0,26.0,10.0,568.0,15.0,1.0,324.0,0.0,0.0,81.0,0.0,0.0,0.0,25.0,6.5,178.45454545454547,96.0,2.6666666666666665,1.0,9.142857142857142,18.0,10.0,288.0,4.1
2019,abreu e lima,39,28.666666666666668,869,478,1152.0,915.0,796.0,0.0,256.0,21.0,290.0,58.0,23.0,15.0,447.0,527.0,65.0,12587.0,123.0,56.0,2566.0,208.0,13.0,2863.0,83.5,5.5,802.875,0.0,0.0,0.0,77.33333333333333,32.0,948.3333333333334,0.0,70.0,18.75,421.64285714285717,106.0,56.0,2119.0,4.733333333333333
2019,afogados da ingazeira,7,30.428571428571427,57,302,739.0,470.0,344.0,0.0,129.0,12.0,116.0,29.0,33.0,12.0,561.0,240.0,31.0,5692.0,78.0,27.0,1641.0,103.0,5.0,1553.0,2.5,1.0,247.2,0.0,0.0,100.66666666666667,70.0,17.5,576.6363636363636,0.0,11.0,2.0,71.78571428571429,46.0,27.0,1080.0,6.1
2019,agrestina,16,30.8125,332,53,275.0,188.0,162.0,0.0,83.0,8.0,91.0,21.0,18.0,18.0,386.0,162.0,21.0,3423.0,58.0,21.0,1037.0,31.0,1.0,625.0,0.0,0.0,208.33333333333334,0.0,0.0,0.0,44.75,12.75,324.45454545454544,0.0,14.75,4.0,81.0,40.0,20.0,651.0,5.0
2019,altinho,11,29.363636363636363,135,83,311.0,252.0,234.0,0.0,76.0,9.0,77.0,28.0,9.0,6.0,206.0,140.0,28.0,2612.0,31.0,28.0,748.0,36.0,2.0,797.0,8.0,1.0,143.0,0.0,0.0,0.0,23.5,12.5,182.36363636363637,0.0,20.25,4.75,91.54545454545455,22.0,28.0,542.0,4.566666666666666
2019,amaraji,23,35.0,50,50,233.0,211.0,150.0,0.0,60.0,4.0,96.0,27.0,20.0,17.0,501.0,150.0,28.0,3286.0,49.0,28.0,1087.0,24.0,2.0,594.0,0.0,0.0,198.0,0.0,0.0,0.0,38.0,13.75,294.3636363636364,0.0,14.5,3.5,103.18181818181819,29.0,21.0,586.0,4.1
2019,angelim,5,36.4,25,54,175.0,126.0,63.0,0.0,44.0,2.0,42.0,12.0,3.0,10.0,75.0,82.0,12.0,1552.0,14.0,12.0,315.0,15.0,1.0,364.0,0.0,0.0,121.33333333333333,0.0,0.0,0.0,25.0,9.0,169.72727272727272,0.0,0.0,0.0,0.0,11.0,12.0,240.0,5.1
2019,araripina,15,31.6,224,406,1381.0,958.0,826.0,0.0,321.0,23.0,342.0,77.0,48.0,32.0,788.0,621.0,86.0,13660.0,168.0,72.0,3253.0,216.0,14.0,3643.0,64.5,5.0,680.8888888888889,0.0,0.0,0.0,132.25,39.75,1043.8181818181818,478.0,50.0,8.75,210.42857142857142,122.0,72.0,2465.0,4.833333333333334
2019,arcoverde,29,33.827586206896555,327,658,1138.0,1030.0,861.0,0.0,220.0,16.0,287.0,38.0,30.0,16.0,915.0,488.0,47.0,11417.0,129.0,36.0,3080.0,182.0,10.0,3123.0,70.5,5.0,680.2222222222222,0.0,0.0,0.0,94.66666666666667,12.25,605.4545454545455,94.0,58.5,11.75,345.57142857142856,102.0,36.0,2165.0,5.566666666666666
2019,barra de guabiraba,4,32.5,74,50,131.0,107.0,66.0,0.0,25.0,1.0,43.0,11.0,4.0,1.0,60.0,68.0,12.0,1674.0,20.0,10.0,418.0,17.0,1.0,350.0,0.0,0.0,87.5,0.0,0.0,0.0,18.5,4.5,171.36363636363637,46.0,7.5,2.5,34.5,17.0,10.0,358.0,6.3
2019,barreiros,19,29.842105263157894,91,104,749.0,572.0,596.0,0.0,163.0,18.0,164.0,39.0,22.0,11.0,379.0,300.0,44.0,7159.0,83.0,39.0,1803.0,162.0,8.0,2110.0,26.0,3.0,297.0,0.0,0.0,124.5,57.25,16.5,565.3636363636364,193.0,42.5,9.25,183.78571428571428,64.0,38.0,1424.0,3.8
2019,belo jardim,27,29.11111111111111,263,258,1217.0,949.0,919.0,22.0,278.0,19.0,286.0,63.0,64.0,18.0,877.0,538.0,69.0,11486.0,193.0,64.0,2935.0,205.0,11.0,3107.0,48.0,4.0,462.625,0.0,0.0,117.66666666666667,121.75,26.75,814.8181818181819,0.0,58.0,12.25,322.2142857142857,133.0,60.0,2058.0,4.5
2019,bezerros,25,30.56,691,222,789.0,667.0,624.0,0.0,186.0,15.0,187.0,44.0,56.0,23.0,798.0,347.0,48.0,7988.0,138.0,43.0,2142.0,129.0,8.0,2145.0,38.0,3.0,372.0,0.0,0.0,0.0,72.25,19.75,595.2727272727273,65.0,51.0,10.75,196.5,92.0,43.0,1344.0,5.366666666666667
2019,bom conselho,6,33.666666666666664,57,216,573.0,495.0,427.0,0.0,142.0,10.0,164.0,36.0,24.0,8.0,361.0,290.0,40.0,7283.0,77.0,31.0,1534.0,76.0,4.0,1571.0,11.0,1.0,239.25,0.0,0.0,0.0,76.75,17.5,659.6363636363636,76.0,19.25,3.5,87.0,54.0,31.0,1173.0,5.233333333333333
2019,bom jardim,6,32.0,122,89,403.0,345.0,340.0,0.0,128.0,13.0,118.0,28.0,25.0,13.0,384.0,242.0,30.0,4754.0,65.0,29.0,1224.0,41.0,3.0,1147.0,0.0,0.0,286.75,0.0,0.0,0.0,70.25,18.75,493.90909090909093,59.0,8.5,2.0,49.54545454545455,41.0,29.0,840.0,5.4
2019,bonito,20,35.95,260,88,630.0,534.0,549.0,0.0,156.0,11.0,125.0,33.0,27.0,7.0,396.0,256.0,35.0,5867.0,71.0,32.0,1499.0,72.0,4.0,1713.0,0.0,0.0,529.3333333333334,0.0,0.0,0.0,73.25,16.75,445.5,0.0,15.0,3.5,114.0,44.0,30.0,1103.0,7.1
2019,brejinho,1,51.0,25,50,124.0,80.0,76.0,0.0,22.0,1.0,35.0,11.0,6.0,2.0,102.0,57.0,11.0,1165.0,15.0,12.0,306.0,12.0,1.0,305.0,0.0,0.0,76.25,0.0,0.0,0.0,18.0,6.5,133.72727272727272,25.0,0.0,0.0,0.0,9.0,12.0,204.0,7.0
2019,brejo da madre de deus,20,35.4,250,157,336.0,297.0,267.0,0.0,167.0,7.0,222.0,52.0,61.0,36.0,878.0,367.0,54.0,7305.0,136.0,46.0,1979.0,39.0,1.0,929.0,0.0,0.0,232.25,0.0,0.0,0.0,112.75,30.5,722.3636363636364,29.0,20.75,4.25,121.63636363636364,82.0,44.0,1101.0,4.4
2019,buenos aires,2,33.5,29,87,158.0,138.0,103.0,0.0,38.0,3.0,43.0,16.0,12.0,11.0,284.0,79.0,17.0,1949.0,32.0,12.0,610.0,15.0,1.0,399.0,8.0,1.0,98.14285714285714,0.0,0.0,0.0,22.0,8.75,188.72727272727272,0.0,6.0,2.0,27.857142857142858,21.0,12.0,326.0,4.6
2019,cabo de santo agostinho,147,28.14965986394558,2116,924,3130.0,2697.0,2187.0,0.0,635.0,47.0,748.0,115.0,160.0,55.0,1755.0,1350.0,124.0,31345.0,486.0,115.0,6820.0,385.0,21.0,8141.0,18.5,1.5,659.8461538461538,0.0,0.0,0.0,342.25,54.25,2526.0,127.0,125.75,26.75,710.1428571428571,333.0,110.0,5065.0,5.166666666666667
2019,cachoeirinha,3,32.666666666666664,56,40,282.0,175.0,129.0,0.0,60.0,7.0,72.0,11.0,13.0,4.0,199.0,121.0,12.0,2859.0,38.0,12.0,718.0,27.0,2.0,586.0,23.0,1.0,190.28571428571428,0.0,0.0,0.0,25.0,5.25,192.54545454545453,0.0,13.5,3.0,64.81818181818181,26.0,12.0,519.0,4.633333333333333
2019,camaragibe,45,27.822222222222223,1636,717,2628.0,2123.0,1933.0,68.0,543.0,38.0,523.0,67.0,89.0,44.0,1443.0,993.0,81.0,21745.0,264.0,62.0,5106.0,431.0,24.0,6817.0,159.5,8.5,1252.090909090909,0.0,0.0,0.0,86.75,15.0,906.3,65.0,170.25,33.25,773.7142857142857,182.0,61.0,3663.0,5.2
2019,camutanga,2,28.0,55,28,135.0,77.0,69.0,0.0,25.0,2.0,38.0,11.0,8.0,4.0,151.0,60.0,12.0,1441.0,20.0,10.0,428.0,12.0,1.0,281.0,0.0,0.0,93.66666666666667,0.0,0.0,0.0,12.25,4.25,117.36363636363636,0.0,8.5,2.5,72.25,12.0,10.0,277.0,5.2
2019,canhotinho,7,41.0,87,91,276.0,151.0,173.0,0.0,75.0,5.0,85.0,27.0,30.0,16.0,338.0,155.0,27.0,3220.0,66.0,24.0,1004.0,25.0,2.0,600.0,0.0,0.0,200.0,0.0,0.0,0.0,53.0,16.5,351.3636363636364,0.0,8.0,2.0,51.285714285714285,44.0,24.0,666.0,4.7
2019,capoeiras,1,27.0,31,64,199.0,112.0,243.0,0.0,62.0,4.0,69.0,20.0,13.0,4.0,180.0,128.0,20.0,2656.0,33.0,19.0,660.0,26.0,1.0,554.0,0.0,0.0,184.66666666666666,0.0,0.0,0.0,38.5,11.25,291.1818181818182,0.0,6.0,1.0,18.833333333333332,22.0,19.0,480.0,5.7
2019,carnaubeira da penha,1,22.0,5,10,293.0,208.0,141.0,0.0,183.0,12.0,95.0,48.0,20.0,16.0,243.0,260.0,48.0,2606.0,52.0,55.0,677.0,99.0,11.0,642.0,85.33333333333333,29.666666666666668,211.84615384615384,0.0,0.0,0.0,20.25,8.5,106.45454545454545,0.0,0.0,0.0,0.0,35.0,47.0,434.0,4.3
2019,carpina,24,27.458333333333332,786,393,1122.0,957.0,829.0,0.0,295.0,27.0,326.0,52.0,90.0,44.0,1308.0,569.0,58.0,10401.0,220.0,47.0,3464.0,195.0,12.0,2929.0,38.5,3.5,455.1111111111111,0.0,0.0,0.0,81.5,13.5,671.4545454545455,21.0,114.75,27.25,379.42857142857144,134.0,47.0,2156.0,5.066666666666666
2019,caruaru,156,28.846153846153847,4254,2397,4683.0,3736.0,3447.0,0.0,1054.0,76.0,1111.0,188.0,291.0,89.0,4715.0,2053.0,203.0,49247.0,659.0,164.0,12833.0,667.0,35.0,12481.0,66.5,5.0,1427.888888888889,0.0,0.0,422.0,385.0,61.75,3501.090909090909,615.0,316.5,63.75,1626.857142857143,411.0,159.0,8118.0,5.2
2019,casinhas,6,43.333333333333336,44,32,99.0,125.0,84.0,0.0,52.0,4.0,59.0,15.0,24.0,15.0,272.0,110.0,15.0,1859.0,53.0,15.0,666.0,18.0,1.0,337.0,0.0,0.0,84.25,0.0,0.0,0.0,42.25,12.25,229.54545454545453,29.0,0.0,0.0,0.0,34.0,15.0,394.0,4.2
2019,catende,24,29.416666666666668,87,109,418.0,344.0,316.0,18.0,148.0,14.0,122.0,30.0,23.0,5.0,269.0,257.0,32.0,5160.0,79.0,29.0,1188.0,66.0,5.0,1096.0,26.0,2.0,183.625,0.0,0.0,0.0,60.25,13.75,410.6363636363636,0.0,22.25,5.0,132.54545454545453,57.0,28.0,919.0,4.2
2019,condado,12,24.5,118,113,311.0,284.0,252.0,0.0,74.0,5.0,73.0,12.0,17.0,11.0,310.0,137.0,13.0,3883.0,53.0,13.0,1195.0,46.0,3.0,847.0,0.0,0.0,271.6666666666667,0.0,0.0,0.0,31.5,6.25,314.3636363636364,0.0,19.25,3.75,118.0,38.0,12.0,885.0,4.7
2019,correntes,6,37.0,13,74,178.0,126.0,165.0,0.0,50.0,2.0,62.0,23.0,12.0,19.0,339.0,111.0,24.0,2248.0,35.0,25.0,682.0,25.0,2.0,469.0,0.0,0.0,156.33333333333334,0.0,0.0,0.0,33.5,16.0,253.36363636363637,0.0,4.333333333333333,1.0,20.428571428571427,23.0,23.0,343.0,4.3
2019,cupira,22,33.63636363636363,240,90,314.0,289.0,208.0,0.0,84.0,11.0,79.0,27.0,42.0,12.0,438.0,157.0,29.0,3490.0,77.0,29.0,1204.0,46.0,3.0,811.0,11.0,1.0,151.57142857142858,0.0,0.0,0.0,39.75,12.0,296.8181818181818,0.0,21.0,7.0,84.21428571428571,40.0,27.0,766.0,5.266666666666667
2019,dormentes,1,17.0,7,19,228.0,245.0,182.0,0.0,58.0,5.0,61.0,14.0,5.0,4.0,98.0,115.0,15.0,2474.0,24.0,14.0,572.0,29.0,2.0,655.0,0.0,0.0,218.33333333333334,0.0,0.0,0.0,33.25,8.5,266.6363636363636,0.0,3.3333333333333335,1.0,16.142857142857142,19.0,14.0,474.0,6.4
2019,escada,39,26.487179487179485,686,129,900.0,743.0,694.0,28.0,218.0,19.0,249.0,58.0,56.0,46.0,785.0,437.0,64.0,9745.0,159.0,62.0,2639.0,127.0,8.0,2531.0,5.0,1.0,391.6666666666667,0.0,0.0,0.0,90.25,24.0,669.5454545454545,166.0,69.0,21.5,371.42857142857144,108.0,60.0,1854.0,4.0
2019,exu,8,34.5,31,119,446.0,370.0,430.0,8.0,162.0,9.0,128.0,40.0,22.0,7.0,224.0,275.0,44.0,5411.0,66.0,35.0,1040.0,75.0,4.0,1330.0,56.0,3.0,249.88888888888889,0.0,0.0,0.0,67.0,20.25,478.0,76.0,8.25,1.75,30.444444444444443,44.0,35.0,816.0,5.233333333333333
2019,feira nova,8,25.875,137,84,343.0,277.0,204.0,0.0,54.0,4.0,76.0,12.0,14.0,4.0,193.0,130.0,13.0,2962.0,39.0,12.0,661.0,45.0,2.0,1011.0,0.0,0.0,252.75,0.0,0.0,0.0,34.25,5.5,278.1818181818182,187.0,11.666666666666666,3.0,80.42857142857143,25.0,11.0,468.0,5.5
2019,ferreiros,5,28.8,42,31,103.0,89.0,84.0,0.0,42.0,4.0,41.0,9.0,11.0,7.0,175.0,77.0,9.0,1631.0,27.0,8.0,468.0,13.0,1.0,276.0,2.0,1.0,73.0,0.0,0.0,0.0,16.5,4.0,146.0,0.0,11.0,2.75,43.36363636363637,16.0,8.0,293.0,4.6
2019,flores,5,36.2,21,58,310.0,212.0,174.0,0.0,92.0,8.0,53.0,21.0,15.0,19.0,193.0,144.0,23.0,2946.0,47.0,20.0,729.0,40.0,3.0,696.0,27.0,2.0,176.71428571428572,0.0,0.0,0.0,37.75,14.75,261.09090909090907,0.0,4.25,1.75,29.11111111111111,32.0,20.0,536.0,5.3
2019,floresta,8,35.25,71,138,496.0,428.0,377.0,54.0,156.0,15.0,131.0,44.0,88.0,12.0,582.0,281.0,47.0,5153.0,128.0,48.0,1391.0,114.0,8.0,1364.0,23.0,3.75,133.9375,0.0,0.0,70.75,71.0,21.0,408.0,9.0,17.5,3.0,90.36363636363636,41.0,40.0,809.0,4.7
2019,frei miguelinho,4,36.25,62,27,177.0,166.0,185.0,0.0,64.0,5.0,45.0,15.0,10.0,14.0,153.0,102.0,16.0,1712.0,28.0,15.0,432.0,26.0,2.0,590.0,9.0,1.0,130.0,0.0,0.0,0.0,32.0,12.0,189.45454545454547,62.0,0.0,0.0,0.0,18.0,15.0,279.0,4.3
2019,gameleira,10,28.5,64,40,215.0,146.0,134.0,0.0,56.0,5.0,85.0,20.0,15.0,5.0,224.0,135.0,21.0,3098.0,53.0,19.0,928.0,29.0,2.0,518.0,0.0,0.0,129.5,0.0,0.0,0.0,47.333333333333336,9.5,269.90909090909093,23.0,15.0,2.5,96.0909090909091,41.0,18.0,704.0,4.4
2019,garanhuns,49,27.510204081632654,839,961,2135.0,1695.0,1606.0,98.0,428.0,32.0,523.0,82.0,113.0,42.0,1622.0,928.0,90.0,22326.0,301.0,70.0,5495.0,319.0,20.0,5622.0,114.0,7.0,829.125,0.0,0.0,154.5,160.5,24.25,1436.909090909091,88.0,137.75,30.25,741.8571428571429,200.0,69.0,3873.0,5.366666666666667
2019,goiana,32,29.65625,701,433,1170.0,1046.0,994.0,15.0,254.0,24.0,317.0,53.0,109.0,47.0,1373.0,528.0,60.0,12245.0,239.0,58.0,3865.0,167.0,10.0,3254.0,36.0,2.0,406.22222222222223,0.0,0.0,0.0,105.0,24.75,845.9090909090909,29.0,94.0,19.0,457.35714285714283,141.0,53.0,2492.0,4.466666666666666
2019,iati,7,34.285714285714285,14,69,300.0,170.0,130.0,0.0,61.0,5.0,69.0,13.0,9.0,5.0,112.0,125.0,13.0,3170.0,54.0,13.0,789.0,26.0,1.0,600.0,0.0,0.0,200.0,0.0,0.0,0.0,40.5,8.0,336.6363636363636,0.0,5.75,1.0,36.57142857142857,45.0,13.0,677.0,4.7
2019,ibimirim,11,40.36363636363637,29,153,347.0,318.0,292.0,0.0,117.0,13.0,101.0,21.0,9.0,15.0,262.0,213.0,25.0,4406.0,54.0,21.0,1042.0,63.0,5.0,1081.0,33.666666666666664,5.333333333333333,201.0,0.0,0.0,0.0,41.75,12.75,313.72727272727275,124.0,5.0,1.0,26.4,45.0,21.0,780.0,5.966666666666666
2019,ibirajuba,2,19.5,40,39,97.0,71.0,49.0,0.0,35.0,2.0,28.0,10.0,5.0,2.0,72.0,63.0,10.0,978.0,13.0,10.0,229.0,10.0,1.0,217.0,0.0,0.0,72.33333333333333,0.0,0.0,0.0,19.0,6.0,109.72727272727273,0.0,0.0,0.0,0.0,8.0,10.0,157.0,5.3
2019,igarassu,66,27.424242424242426,1143,481,1416.0,1228.0,952.0,0.0,309.0,29.0,414.0,66.0,38.0,17.0,701.0,686.0,76.0,15706.0,178.0,63.0,3896.0,173.0,10.0,3894.0,70.0,5.0,655.125,0.0,0.0,0.0,132.25,23.0,1048.5454545454545,298.0,80.5,19.0,448.06666666666666,145.0,61.0,3195.0,4.866666666666666
2019,ingazeira,1,42.0,6,14,62.0,42.0,24.0,0.0,15.0,1.0,22.0,7.0,11.0,7.0,102.0,36.0,7.0,655.0,17.0,8.0,202.0,8.0,1.0,160.0,0.0,0.0,40.0,0.0,0.0,0.0,14.5,5.25,77.9090909090909,32.0,0.0,0.0,0.0,10.0,6.0,100.0,4.8
2019,ipojuca,40,28.725,429,428,1275.0,938.0,836.0,0.0,328.0,17.0,389.0,69.0,112.0,32.0,1662.0,708.0,77.0,16574.0,306.0,71.0,5066.0,136.0,9.0,3111.0,11.0,1.0,764.25,0.0,0.0,0.0,220.0,37.75,1729.2727272727273,62.0,40.0,8.5,190.85714285714286,200.0,68.0,3404.0,4.8
2019,ipubi,6,40.666666666666664,16,116,521.0,386.0,374.0,79.0,133.0,8.0,142.0,38.0,18.0,6.0,270.0,260.0,40.0,5585.0,51.0,38.0,1169.0,62.0,3.0,1445.0,20.0,1.0,213.33333333333334,0.0,0.0,0.0,66.0,20.25,535.0,85.0,12.0,2.0,35.81818181818182,34.0,38.0,899.0,5.0
2019,itapetim,3,35.0,24,59,137.0,81.0,97.0,0.0,54.0,4.0,61.0,13.0,18.0,12.0,270.0,108.0,13.0,2006.0,38.0,13.0,696.0,16.0,1.0,315.0,0.0,0.0,105.0,0.0,0.0,0.0,32.0,9.0,219.36363636363637,0.0,7.25,1.5,26.272727272727273,21.0,13.0,426.0,6.5
2019,itapissuma,14,27.571428571428573,174,105,400.0,321.0,251.0,0.0,86.0,7.0,93.0,16.0,17.0,8.0,266.0,174.0,20.0,3471.0,58.0,13.0,1062.0,56.0,4.0,972.0,24.0,2.0,196.85714285714286,0.0,0.0,0.0,39.25,5.75,288.09090909090907,0.0,16.25,4.5,68.42857142857143,41.0,12.0,796.0,5.1
2019,itaquitinga,14,33.714285714285715,53,36,197.0,146.0,108.0,0.0,47.0,5.0,65.0,13.0,8.0,8.0,142.0,108.0,15.0,2484.0,38.0,11.0,742.0,28.0,2.0,476.0,9.0,1.0,108.0,0.0,0.0,0.0,20.5,5.0,204.8181818181818,25.0,15.25,4.0,72.81818181818181,30.0,11.0,600.0,4.0
2019,jaqueira,9,35.22222222222222,23,20,129.0,105.0,109.0,62.0,37.0,2.0,52.0,19.0,18.0,17.0,260.0,88.0,19.0,1848.0,35.0,20.0,540.0,20.0,1.0,405.0,0.0,0.0,101.25,0.0,0.0,0.0,26.25,12.75,206.45454545454547,0.0,5.0,1.5,13.0,17.0,19.0,280.0,4.7
2019,joaquim nabuco,4,29.25,34,47,177.0,126.0,88.0,0.0,50.0,2.0,81.0,16.0,8.0,2.0,61.0,130.0,17.0,2367.0,30.0,18.0,406.0,18.0,1.0,391.0,0.0,0.0,130.33333333333334,0.0,0.0,0.0,41.666666666666664,9.333333333333334,244.0,0.0,9.5,2.25,33.3,23.0,17.0,345.0,4.7
2019,jucati,2,25.0,27,35,164.0,138.0,117.0,0.0,46.0,1.0,45.0,8.0,19.0,2.0,165.0,91.0,8.0,2091.0,39.0,8.0,500.0,21.0,1.0,419.0,0.0,0.0,139.66666666666666,0.0,0.0,0.0,31.0,3.75,231.0909090909091,0.0,3.0,1.0,8.166666666666666,20.0,6.0,335.0,5.4
2019,jupi,2,33.5,72,34,248.0,159.0,134.0,0.0,64.0,2.0,63.0,8.0,43.0,8.0,572.0,121.0,8.0,2557.0,68.0,11.0,1114.0,19.0,1.0,541.0,0.0,0.0,180.33333333333334,0.0,0.0,0.0,43.0,4.75,302.45454545454544,0.0,6.0,1.75,31.272727272727273,25.0,8.0,542.0,5.6
2019,jurema,6,40.333333333333336,57,28,214.0,142.0,117.0,0.0,47.0,2.0,58.0,16.0,25.0,4.0,342.0,104.0,16.0,2143.0,45.0,10.0,689.0,20.0,1.0,541.0,0.0,0.0,135.25,0.0,0.0,0.0,36.0,7.25,243.8181818181818,68.0,3.3333333333333335,1.0,21.428571428571427,21.0,10.0,347.0,5.0
2019,lagoa do carro,11,26.454545454545453,121,80,192.0,167.0,99.0,0.0,59.0,3.0,48.0,14.0,11.0,9.0,283.0,103.0,14.0,2234.0,42.0,12.0,801.0,19.0,1.0,458.0,0.0,0.0,152.66666666666666,0.0,0.0,0.0,28.75,7.75,218.27272727272728,0.0,13.333333333333334,2.0,63.4,31.0,11.0,518.0,5.3
2019,lagoa do ouro,3,20.666666666666668,5,59,170.0,109.0,109.0,0.0,59.0,3.0,55.0,18.0,19.0,14.0,224.0,114.0,18.0,2227.0,45.0,20.0,587.0,19.0,1.0,388.0,0.0,0.0,129.33333333333334,0.0,0.0,0.0,36.75,12.0,235.45454545454547,0.0,6.0,2.0,37.333333333333336,26.0,17.0,363.0,5.2
2019,lagoa dos gatos,6,32.666666666666664,28,34,151.0,109.0,76.0,0.0,62.0,3.0,47.0,26.0,9.0,17.0,148.0,106.0,26.0,1898.0,30.0,26.0,589.0,20.0,1.0,336.0,0.0,0.0,112.0,0.0,0.0,0.0,29.75,17.0,200.8181818181818,0.0,5.5,1.0,27.8,22.0,26.0,441.0,4.6
